Sample.ID,latitude_north,longitude_east,site,crop
S_2857,36.15.00,138.00.00,Matsumoto_City,Celery
S_2858,36.15.00,138.00.00,Matsumoto_City,Celery
S_2859,36.15.00,138.00.00,Matsumoto_City,Celery
S_2860,36.15.00,138.00.00,Matsumoto_City,Celery
S_2861,36.15.00,138.00.00,Matsumoto_City,Celery
S_2862,36.15.00,138.00.00,Matsumoto_City,Celery
S_2863,36.15.00,138.00.00,Matsumoto_City,Celery
S_2864,36.15.00,138.00.00,Matsumoto_City,Celery
S_2865,36.15.00,138.00.00,Matsumoto_City,Celery
S_2866,36.15.00,138.00.00,Matsumoto_City,Celery
S_2867,36.15.00,138.00.00,Matsumoto_City,Celery
S_2868,36.15.00,138.00.00,Matsumoto_City,Celery
S_2869,36.15.00,138.00.00,Matsumoto_City,Celery
S_2870,36.15.00,138.00.00,Matsumoto_City,Celery
S_2871,36.15.00,138.00.00,Matsumoto_City,Celery
S_2872,36.15.00,138.00.00,Matsumoto_City,Celery
S_2873,36.15.00,138.00.00,Matsumoto_City,Celery
S_2874,36.15.00,138.00.00,Matsumoto_City,Celery
S_2875,36.15.00,138.00.00,Matsumoto_City,Celery
S_2876,36.15.00,138.00.00,Matsumoto_City,Celery
S_2877,36.15.00,138.00.00,Matsumoto_City,Celery
S_2878,36.15.00,138.00.00,Matsumoto_City,Celery
S_2879,36.15.00,138.00.00,Matsumoto_City,Celery
S_2880,36.15.00,138.00.00,Matsumoto_City,Celery
S_2881,35.07.38,137.52.08,Yamagata_village,Celery
S_2882,35.07.38,137.52.08,Yamagata_village,Celery
S_2883,36.15.00,138.00.00,Matsumoto_City,Celery
S_2884,36.15.00,138.00.00,Matsumoto_City,Celery
S_2885,36.15.00,138.00.00,Matsumoto_City,Celery
S_2886,36.15.00,138.00.00,Matsumoto_City,Celery
S_2887,36.15.00,138.00.00,Matsumoto_City,Celery
S_2888,36.15.00,138.00.00,Matsumoto_City,Celery
S_2889,36.14.18,137.58.19,Matsumoto_City,Celery
S_2890,36.14.18,137.58.19,Matsumoto_City,Celery
S_2891,36.14.18,137.58.19,Matsumoto_City,Celery
S_2892,36.14.18,137.58.19,Matsumoto_City,Celery
S_2893,35.07.38,137.52.08,Yamagata_village,Celery
S_2894,35.07.38,137.52.08,Yamagata_village,Celery
S_2895,35.07.38,137.52.08,Yamagata_village,Celery
S_2896,35.07.38,137.52.08,Yamagata_village,Celery
S_2897,36.14.18,137.58.19,Matsumoto_City,Celery
S_2898,36.14.18,137.58.19,Matsumoto_City,Celery
S_2899,36.14.18,137.58.19,Matsumoto_City,Celery
S_2900,36.14.18,137.58.19,Matsumoto_City,Celery
S_2901,36.14.18,137.58.19,Matsumoto_City,Celery
S_2902,36.14.18,137.58.19,Matsumoto_City,Celery
S_2903,36.14.18,137.58.19,Matsumoto_City,Celery
S_2904,36.14.18,137.58.19,Matsumoto_City,Celery
S_2905,36.10.55,137.57.06,Matsumoto_City,Celery
S_2906,36.10.55,137.57.06,Matsumoto_City,Celery
S_2907,36.09.39,137.56.19,Matsumoto_City,Celery
S_2908,36.09.39,137.56.19,Matsumoto_City,Celery
S_2909,36.09.39,137.56.19,Matsumoto_City,Celery
S_2910,36.09.39,137.56.19,Matsumoto_City,Celery
S_2911,36.09.39,137.56.19,Matsumoto_City,Celery
S_2912,36.09.39,137.56.19,Matsumoto_City,Celery
S_2913,36.18.02,137.54.17,Azumino_City,Celery
S_2914,36.18.02,137.54.17,Azumino_City,Celery
S_2915,36.18.02,137.54.17,Azumino_City,Celery
S_2916,36.18.02,137.54.17,Azumino_City,Celery
S_2917,36.10.55,137.57.06,Matsumoto_City,Celery
S_2918,36.10.55,137.57.06,Matsumoto_City,Celery
S_2919,36.10.55,137.57.06,Matsumoto_City,Celery
S_2920,36.10.55,137.57.06,Matsumoto_City,Celery
S_2927,36.18.02,137.54.17,Azumino_City,Celery
S_2928,36.18.02,137.54.17,Azumino_City,Celery
