Site,Crop,Project,ID,Specificity_to_disease_level_1,Pvalue,FDR,Kingdom,Phylum
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_156,Bac_00344,1.391886567,0.0782,0.12489894,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_172,Bac_00057,1.141577489,0.1235,0.180070968,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_176,Bac_00627,1.034939913,0.1388,0.194837267,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_180,Bac_00041,1.009844272,0.1494,0.206510092,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_186,Bac_01074,0.934792802,0.1559,0.214837805,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_191,Bac_00980,0.801163792,0.188,0.240981303,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_193,Bac_00018,0.771235535,0.2063,0.254080654,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_202,Bac_00132,0.688358168,0.2391,0.282914136,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_210,Bac_00030,0.558476612,0.2646,0.302782785,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_213,Bac_00643,0.526365232,0.2697,0.305977945,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_215,Bac_00152,0.486368764,0.2879,0.323466005,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_224,Bac_00156,0.373786185,0.3373,0.369151574,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_229,Bac_00260,0.31981686,0.3449,0.374545107,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_236,Bac_00225,0.127714752,0.4098,0.426126897,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_237,Bac_00048,0.112754805,0.438,0.449232653,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_239,Bac_00016,0.09050308,0.4577,0.463857399,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_241,Bac_00060,0.054255405,0.4526,0.461999097,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_244,Bac_00070,-0.045044016,0.4808,0.481866075,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_246,Bac_00717,-0.056901343,0.4528,0.461999097,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_248,Bac_01242,-0.076331432,0.4684,0.472582143,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_249,Bac_00031,-0.095732462,0.4626,0.467774497,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_258,Bac_00145,-0.380275161,0.3731,0.394944262,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_263,Bac_00081,-0.437964045,0.3719,0.394598122,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_265,Bac_00009,-0.479269043,0.308,0.34374321,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_269,Bac_00826,-0.609768381,0.2421,0.284971875,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_288,Bac_02986,-0.838686158,0.1855,0.240981303,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_292,Bac_00103,-0.843889022,0.2022,0.249711475,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_300,Bac_00307,-0.916314226,0.1741,0.230771848,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_302,Bac_00948,-0.942213151,0.1648,0.222357015,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_307,Bac_00607,-1.025916867,0.1456,0.201874847,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_312,Bac_00481,-1.089983205,0.132,0.188810127,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_331,Bac_00252,-1.444063822,0.0501,0.09131129,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_337,Bac_00047,-1.550798253,0.0483,0.088746341,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_338,Bac_00296,-1.552656183,0.0417,0.078863598,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_347,Bac_01149,-1.706832161,0.0249,0.054634951,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_354,Bac_00034,-1.822005681,0.0146,0.036867039,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_362,Bac_00218,-1.948027985,0.0092,0.026318987,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_364,Bac_01171,-1.950967045,0.0148,0.037164444,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_376,Bac_00062,-2.202594561,0.0062,0.019875177,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_378,Bac_00008,-2.2311792,0.002,0.008144144,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_382,Bac_00125,-2.36526006,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_383,Bac_00088,-2.3759786,0.0012,0.005424,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_388,Bac_00061,-2.449702706,0.0015,0.006582524,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_391,Bac_00335,-2.479983363,0.0043,0.014613534,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_394,Bac_00241,-2.581368259,0.0015,0.006582524,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_397,Bac_00022,-2.595768092,1.00E-04,0.000695385,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_401,Bac_00379,-2.629704459,5.00E-04,0.002790123,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_402,Bac_00715,-2.67608916,5.00E-04,0.002790123,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_406,Bac_00256,-2.737678501,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_411,Bac_00932,-2.901175206,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_413,Bac_00234,-2.922075643,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_419,Bac_00204,-3.020405071,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_422,Bac_00224,-3.130504399,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_425,Bac_00655,-3.14153766,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_431,Bac_00671,-3.203639164,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_432,Bac_00064,-3.23940883,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_436,Bac_00195,-3.332651374,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_439,Bac_00350,-3.378264745,1.00E-04,0.000695385,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_444,Bac_00518,-3.516502904,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_452,Bac_00024,-4.338719957,0,0,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00884,3.062239157,2.00E-04,0.00612,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00394,2.675393332,0.0011,0.0187,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00579,2.541859193,0.0029,0.025354286,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00023,2.418139775,0.0052,0.031776923,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00308,2.414487899,0.0047,0.031265217,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00379,1.77358143,0.0245,0.078915789,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00109,1.731379016,0.0308,0.08568,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00272,1.698444415,0.0272,0.079268571,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00016,1.359791291,0.0849,0.159343902,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00715,1.185113834,0.1052,0.187513953,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00413,1.132753296,0.1216,0.211418182,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00948,1.111087718,0.1224,0.21160678,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00084,1.038624767,0.1456,0.243462295,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00060,0.971463689,0.1625,0.257642487,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00096,0.785598292,0.2187,0.307816438,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00314,0.770564561,0.2135,0.305285047,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00473,0.74629329,0.2196,0.307816438,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00018,0.672467098,0.2436,0.331296,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00049,0.644503215,0.2555,0.339926087,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00068,0.597305531,0.2653,0.34649617,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00658,0.583470016,0.2618,0.345305172,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00064,0.445224402,0.3134,0.382073307,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00607,0.236224539,0.3977,0.445040146,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00031,0.20433703,0.431,0.468331915,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00671,0.107731583,0.4637,0.479365886,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00115,0.096675186,0.4622,0.479365886,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00061,-0.173495974,0.4098,0.452615827,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00072,-0.207917554,0.4079,0.452236957,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00048,-0.305502251,0.3705,0.424617978,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00083,-0.490887263,0.2786,0.353290909,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00070,-0.654105884,0.2453,0.332131858,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00037,-0.760527589,0.2192,0.307816438,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00350,-1.01624785,0.1409,0.237234066,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00009,-1.175490735,0.1207,0.211052571,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00218,-1.319252878,0.0915,0.168668675,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00655,-1.36961138,0.0807,0.153380124,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00256,-1.417286171,0.0736,0.141645283,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_01149,-1.453725716,0.0639,0.130764,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00932,-1.457092079,0.0668,0.134478947,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00335,-1.606683543,0.0491,0.1107,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00241,-1.677945904,0.0442,0.106497638,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00125,-1.696956345,0.0489,0.1107,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00548,-1.734079293,0.04,0.098709677,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00011,-1.808517553,0.0366,0.093585,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00225,-1.845907651,0.0261,0.079075248,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00024,-1.896216434,0.0271,0.079268571,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00022,-1.984017598,0.0255,0.079075248,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00132,-2.142470261,0.0158,0.060435,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00204,-2.288124324,0.0124,0.051978082,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00518,-2.440681836,0.0067,0.03468,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00062,-2.459844091,0.0061,0.033938182,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00234,-2.532317173,0.0053,0.031776923,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00008,-2.704662282,0.004,0.029853659,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00224,-2.716931326,0.0031,0.025637838,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00195,-2.775338081,0.0033,0.026573684,Bacteria,Proteobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00047,-2.869466781,0.0016,0.022254545,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_2,Bac_00072,4.538532154,0,0,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_5,Bac_00068,4.308141054,0,0,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_15,Bac_00576,3.300602828,1.00E-04,0.001692308,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_17,Bac_00219,3.179085956,7.00E-04,0.0077,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_18,Bac_00070,2.984523765,8.00E-04,0.008380952,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_23,Bac_00009,2.599723622,0.0033,0.019105263,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_28,Bac_00064,2.224540967,0.0122,0.047928571,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_29,Bac_00272,2.050552888,0.0172,0.058215385,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_32,Bac_00164,1.775743032,0.0373,0.090659341,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_34,Bac_00048,1.772181169,0.0375,0.090659341,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_38,Bac_00011,1.584174434,0.0534,0.11814,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_45,Bac_00037,1.137648464,0.1288,0.230373984,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_52,Bac_00115,0.859671939,0.1915,0.290551724,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_56,Bac_00045,0.717806721,0.2402,0.326197531,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_66,Bac_00016,0.323721988,0.3709,0.419579487,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_68,Bac_00049,0.299497748,0.3571,0.409177083,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_72,Bac_00081,0.181442521,0.4141,0.44,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_79,Bac_00057,-0.090171145,0.4671,0.471385321,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_86,Bac_00062,-0.195553304,0.4065,0.43861165,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_88,Bac_00753,-0.213650057,0.4017,0.43749505,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_95,Bac_01275,-0.320019232,0.3497,0.402795812,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_102,Bac_00218,-0.461770059,0.3239,0.393582418,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_104,Bac_00178,-0.4875656,0.296,0.372617143,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_107,Bac_00308,-0.522722292,0.2836,0.367011765,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_109,Bac_00256,-0.562632908,0.2855,0.367309942,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_115,Bac_00671,-0.704055818,0.2367,0.323440994,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_119,Bac_00387,-0.754493411,0.2027,0.295324503,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_120,Bac_00008,-0.762814884,0.2194,0.309410256,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_121,Bac_00244,-0.769407714,0.2132,0.302606452,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_125,Bac_00023,-0.83201756,0.2078,0.296857143,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_131,Bac_00031,-0.865090823,0.1872,0.290028169,Bacteria,Proteobacteria
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_134,Bac_01711,-0.92230662,0.1704,0.277688889,Bacteria,Proteobacteria
